City,Temperature,Humidity,Pressure,Wind_Speed,Cloud_Cover,Weather,Rainfall,Year,Month,Day,Hour,DayOfWeek,Season
1,22.1,36,1003.8,24.48,95,1,0.0,2008,3,10,4,1,2
8,26.7,86,1003.7,27.72,57,0,0.0,2001,10,5,5,0,1
1,21.6,53,1008.8,26.64,0,0,0.0,2023,11,17,22,0,1
18,26.1,91,953.5,3.96,100,1,0.0,2012,8,20,1,1,0
21,23.4,34,961.9,49.32,0,0,0.0,2025,12,26,19,0,3
23,26.7,74,994.7,37.44,2,0,0.0,2006,3,26,0,3,2
11,22.8,84,896.0,21.6,50,0,0.0,1999,9,26,18,3,1
37,24.1,15,996.8,38.88,0,0,0.0,2000,3,19,22,3,2
13,21.0,99,927.5,91.8,100,2,1.8,2011,6,17,0,0,0
38,22.3,95,998.3,14.4,35,0,0.0,2010,12,9,5,4,3
45,25.7,75,975.3,41.76,70,1,0.0,1999,9,5,3,3,1
34,20.2,35,994.7,28.44,27,0,0.0,1997,1,9,15,4,3
44,17.6,24,950.8,34.2,0,0,0.0,2001,1,13,20,2,3
0,37.8,28,975.4,46.44,2,0,0.0,2017,5,16,9,5,2
1,25.4,91,990.8,68.76,100,2,1.1,2000,7,14,19,0,0
34,39.7,21,981.2,43.56,0,0,0.0,2018,5,11,13,0,2
27,26.7,28,982.5,17.28,4,0,0.0,2008,12,2,16,5,3
18,20.0,39,966.8,20.16,0,0,0.0,2012,12,25,12,5,3
8,26.0,93,994.5,46.8,100,1,0.0,1997,7,31,5,4,0
30,27.3,87,1008.2,58.68,77,2,0.4,2004,6,29,10,5,0
4,13.5,87,1008.8,28.44,0,0,0.0,2025,12,13,5,2,3
22,18.2,67,983.4,4.68,36,0,0.0,1997,1,24,8,0,3
31,31.7,46,927.3,19.44,85,1,0.0,2014,5,29,14,4,2
1,34.4,46,997.7,43.56,91,1,0.0,2000,6,10,11,2,0
32,32.0,34,967.5,67.68,0,0,0.0,2020,5,28,5,4,2
26,29.6,74,1006.3,76.68,75,2,0.1,2017,7,25,12,5,0
37,35.4,21,995.8,47.52,92,1,0.0,2016,4,11,16,1,2
31,21.0,84,931.6,37.44,29,0,0.0,2022,11,30,8,6,1
1,30.4,43,1003.0,19.8,18,0,0.0,2009,11,15,13,3,1
34,17.5,89,992.6,25.92,54,0,0.0,2009,1,18,9,3,3
27,21.8,43,983.0,29.16,0,0,0.0,2010,12,7,14,5,3
45,29.8,35,979.3,25.2,82,1,0.0,2021,3,17,19,6,2
6,14.8,46,989.5,36.72,80,1,0.0,2019,12,11,4,6,3
27,9.8,71,983.5,31.32,34,0,0.0,2012,2,12,7,3,3
1,30.7,33,1005.9,15.84,0,0,0.0,2015,3,31,11,5,2
32,23.0,66,978.9,11.16,19,0,0.0,2013,2,6,23,6,3
1,14.7,55,1004.8,29.88,80,1,0.0,2011,1,13,1,4,3
30,27.3,61,1006.8,48.6,0,0,0.0,1996,4,5,18,0,2
44,28.1,59,943.3,58.68,0,0,0.0,2024,6,4,4,5,0
15,24.3,36,940.7,21.24,0,0,0.0,2014,2,7,21,0,3
0,25.8,80,973.3,26.64,91,1,0.0,2017,8,17,2,4,0
24,25.2,98,1008.2,16.92,32,0,0.0,2018,11,15,6,4,1
46,19.6,98,924.6,9.0,100,1,0.0,2015,11,11,6,6,1
8,25.8,93,1001.3,28.08,100,1,0.0,2021,9,5,3,3,1
6,25.6,87,986.9,42.48,0,0,0.0,2025,10,5,7,3,1
9,16.5,83,1011.2,37.08,0,0,0.0,2014,12,23,7,5,3
41,27.5,84,1004.0,68.76,0,0,0.0,2006,5,11,2,4,2
21,25.1,76,954.8,51.12,100,1,0.0,2009,6,28,7,3,0
17,27.4,26,899.1,56.52,100,1,0.0,2023,2,12,15,3,3
8,25.1,92,1005.4,28.08,52,2,0.2,2016,10,7,1,0,1
15,22.5,98,935.4,68.04,100,2,0.6,2020,6,14,2,3,0
34,7.9,86,991.5,25.92,49,0,0.0,2007,1,19,7,0,3
35,26.8,82,958.9,12.96,95,1,0.0,2010,9,14,18,5,1
3,25.9,94,964.3,45.72,97,2,2.1,2010,9,6,14,1,1
7,26.8,35,910.4,43.56,28,0,0.0,2022,2,13,17,3,3
39,20.0,91,949.2,30.6,3,0,0.0,1999,2,6,7,2,3
22,38.6,23,973.7,24.12,100,1,0.0,2003,5,12,12,1,2
45,38.1,33,976.9,36.0,37,0,0.0,1997,5,11,11,3,2
40,27.8,74,951.1,51.48,88,2,0.8,1996,9,14,14,2,1
35,26.6,78,956.3,53.28,97,2,0.4,2006,8,14,18,1,0
20,28.8,76,990.3,51.12,57,0,0.0,2012,7,9,19,1,0
14,17.6,63,992.5,27.72,0,0,0.0,2006,2,27,21,1,3
22,17.5,75,980.3,24.84,0,0,0.0,2025,2,17,5,1,3
16,19.7,88,952.1,23.76,67,1,0.0,2010,12,9,22,4,3
44,15.0,32,950.5,14.4,0,0,0.0,2000,12,28,7,4,3
6,25.8,21,991.7,30.24,0,0,0.0,2007,12,7,17,0,3
16,29.6,61,948.1,88.56,51,0,0.0,2007,7,9,13,1,0
1,26.5,97,993.4,29.52,100,2,0.5,2023,7,19,23,6,0
8,23.3,76,1013.9,28.44,0,0,0.0,2025,11,28,8,0,1
12,14.4,86,989.9,24.48,14,0,0.0,2008,1,10,8,4,3
33,22.4,98,939.8,28.44,100,2,0.5,2004,7,16,20,0,0
16,27.1,72,953.6,45.36,100,1,0.0,1998,8,15,10,2,0
46,19.7,99,926.7,15.48,80,1,0.0,1997,4,6,3,3,2
41,26.5,80,1007.0,43.92,1,0,0.0,2003,4,9,1,6,2
4,30.2,32,1001.2,36.36,2,0,0.0,2008,4,30,22,6,2
17,18.4,100,896.2,53.28,100,2,4.5,2013,8,5,13,1,0
25,24.1,80,946.9,44.64,40,0,0.0,2000,5,5,0,0,2
24,24.4,92,1010.1,13.68,99,1,0.0,2004,11,6,0,2,1
13,24.7,79,927.8,46.08,100,1,0.0,2013,5,30,8,4,2
18,20.2,77,964.1,18.36,0,0,0.0,2008,10,17,3,0,1
23,21.6,87,995.6,28.44,49,0,0.0,1996,2,16,5,0,3
35,27.5,54,963.6,12.96,27,0,0.0,1998,4,10,5,0,2
5,23.0,89,942.0,30.24,100,1,0.0,1998,8,19,1,6,0
40,29.0,31,957.1,59.4,0,0,0.0,2023,4,19,1,6,2
28,27.1,75,1008.8,25.56,6,0,0.0,2022,2,12,21,2,3
19,19.7,63,988.5,44.28,0,0,0.0,2003,2,24,23,1,3
1,29.3,73,993.5,29.52,100,1,0.0,2012,7,30,15,1,0
26,33.1,46,1007.7,24.84,42,0,0.0,1998,2,1,15,3,3
36,20.2,75,951.2,26.28,16,0,0.0,1997,12,17,20,6,3
1,31.0,63,997.3,41.76,5,0,0.0,2002,6,3,23,1,0
29,27.2,87,1004.1,30.24,31,0,0.0,2008,5,3,5,2,2
15,25.4,71,938.9,61.2,98,2,0.1,1999,9,14,16,5,1
4,25.9,96,997.3,27.72,100,2,3.7,2015,7,22,12,6,0
29,29.8,63,1004.4,32.04,69,1,0.0,2000,11,9,16,4,1
9,26.5,79,1010.0,17.28,100,1,0.0,2014,11,15,4,2,1
9,27.8,55,1010.4,36.72,0,0,0.0,2020,3,1,11,3,2
8,27.1,81,1003.0,17.28,0,0,0.0,2016,5,16,6,1,2
13,23.8,73,930.7,37.8,0,0,0.0,2019,4,7,23,3,2
22,25.7,66,985.8,34.56,100,1,0.0,2014,12,12,10,0,3
20,33.5,49,995.0,56.88,0,0,0.0,2007,5,5,18,2,2
37,14.1,28,998.8,32.04,3,0,0.0,2008,1,19,23,2,3
19,18.6,26,988.0,30.24,0,0,0.0,2008,2,29,0,0,3
18,24.1,93,955.8,45.0,100,2,1.0,2022,9,21,18,6,1
18,11.1,77,965.4,21.96,0,0,0.0,2007,12,8,0,2,3
30,23.0,82,1009.0,27.72,18,0,0.0,2009,3,12,3,4,2
23,26.8,52,1001.3,27.36,77,1,0.0,1999,12,26,11,3,3
19,25.7,20,989.1,30.6,0,0,0.0,2010,1,24,12,3,3
8,27.8,77,1001.3,74.16,26,0,0.0,2003,6,5,1,4,0
8,25.3,85,1006.9,28.8,0,0,0.0,2025,10,23,5,4,1
10,42.5,11,975.7,66.96,6,0,0.0,2017,5,14,15,3,2
8,25.9,87,1007.9,41.4,92,1,0.0,2016,9,7,9,6,1
19,39.9,23,974.1,75.6,7,0,0.0,2022,6,11,16,2,0
16,29.4,59,957.5,24.48,23,0,0.0,2009,10,12,11,1,1
34,31.6,22,983.6,25.92,0,0,0.0,2017,4,26,9,6,2
2,28.6,21,953.1,16.92,0,0,0.0,2023,4,21,8,0,2
46,25.1,78,926.1,7.56,95,1,0.0,2017,5,16,8,5,2
16,27.1,81,949.3,15.48,100,2,0.5,2007,9,13,17,4,1
8,35.2,33,1008.5,14.04,14,0,0.0,2003,11,4,14,5,1
16,27.2,58,954.3,46.08,55,0,0.0,2000,2,23,16,6,3
34,36.4,27,982.4,25.56,0,0,0.0,2006,10,4,12,6,1
7,23.6,69,914.3,59.76,92,1,0.0,2016,12,3,13,2,3
17,21.5,75,896.9,42.84,93,2,0.4,1999,6,18,12,0,0
8,35.5,46,1001.6,70.56,15,0,0.0,2021,5,31,12,1,2
5,25.0,86,934.9,48.96,100,2,0.4,2025,7,24,14,4,0
31,19.7,79,930.9,27.36,7,0,0.0,2009,11,28,20,2,1
43,25.8,82,1008.6,6.48,40,0,0.0,2001,3,13,6,5,2
32,25.5,89,965.7,54.0,100,2,0.6,2015,9,16,23,6,1
36,22.6,91,944.7,64.44,92,2,0.5,2005,8,7,20,3,0
23,24.9,91,997.6,17.64,6,0,0.0,2014,10,16,0,4,1
13,17.5,55,931.3,32.4,0,0,0.0,2009,1,21,2,6,3
31,20.7,95,927.9,38.52,100,1,0.0,2003,8,3,2,3,0
11,20.4,95,898.9,21.24,98,1,0.0,2011,10,10,18,1,1
34,40.9,10,979.5,40.32,0,0,0.0,2015,5,27,13,6,2
29,23.8,94,1008.5,13.68,31,2,0.1,2016,10,3,23,1,1
29,24.4,91,1009.1,40.68,100,2,0.3,1996,8,7,1,6,0
45,26.7,75,978.9,57.24,67,1,0.0,1998,4,14,7,5,2
12,28.4,33,980.6,34.92,0,0,0.0,2019,4,28,7,3,2
21,18.7,42,957.9,38.52,0,0,0.0,2011,2,14,3,1,3
41,30.8,69,1000.1,95.04,54,0,0.0,2018,6,13,8,6,0
9,17.9,38,1008.4,36.36,74,1,0.0,2018,2,9,3,0,3
26,25.1,92,1007.3,43.92,92,2,0.2,2013,6,16,8,3,0
34,28.0,45,983.1,27.72,0,0,0.0,2004,4,26,21,1,2
30,28.1,69,1014.6,26.28,9,0,0.0,2021,10,24,10,3,1
5,27.3,60,938.6,73.8,95,1,0.0,2012,6,20,19,6,0
10,7.7,53,990.0,34.2,0,0,0.0,2005,12,14,7,6,3
33,13.9,77,947.7,22.68,0,0,0.0,2010,1,23,3,2,3
17,24.6,70,898.9,27.36,100,2,0.1,2021,10,26,11,5,1
17,22.1,82,898.7,77.76,95,2,0.7,2021,8,3,15,5,0
14,34.7,46,985.0,36.0,15,0,0.0,1998,9,14,12,1,1
45,29.4,75,976.0,31.32,99,2,2.4,2020,10,10,13,2,1
35,28.1,76,957.6,31.68,86,2,3.5,1996,9,14,15,2,1
43,29.0,76,1006.5,46.8,34,0,0.0,2012,9,18,14,5,1
18,33.1,61,955.5,56.88,100,1,0.0,2023,7,15,12,2,0
36,31.6,20,946.3,23.76,0,0,0.0,2012,2,26,18,3,3
6,27.9,72,979.7,80.28,4,0,0.0,2021,6,30,5,6,0
32,23.9,91,975.6,23.4,72,2,1.2,2002,10,16,7,6,1
6,35.9,23,989.1,50.4,0,0,0.0,2002,9,29,11,3,1
4,35.7,38,1002.6,45.36,0,0,0.0,2008,5,8,13,4,2
9,21.5,48,1012.8,31.68,4,0,0.0,2010,2,16,9,5,3
34,35.2,29,982.3,26.64,0,0,0.0,2017,10,14,12,2,1
45,38.1,22,974.6,25.56,9,0,0.0,2001,4,25,17,6,2
17,19.0,98,894.2,11.16,100,1,0.0,2024,8,15,23,4,0
26,29.2,44,1012.4,42.48,0,0,0.0,2008,1,7,11,1,3
37,29.1,35,997.4,37.08,3,0,0.0,2016,3,10,19,4,2
2,34.0,31,950.1,38.16,7,0,0.0,2017,9,18,16,1,1
31,27.1,62,928.5,64.08,27,0,0.0,2003,5,22,20,4,2
28,30.4,55,1007.3,27.36,80,2,0.1,2005,1,27,14,4,3
23,26.8,85,992.4,44.64,35,0,0.0,2006,9,26,20,5,1
9,34.3,42,1004.7,34.56,0,0,0.0,1997,5,7,12,6,2
40,35.2,35,956.9,33.12,58,0,0.0,2007,5,24,11,4,2
29,27.5,66,1008.0,42.48,8,0,0.0,2010,1,3,18,3,3
6,26.8,61,979.3,83.16,0,0,0.0,2005,6,2,5,4,0
39,27.5,68,944.8,46.8,86,2,1.6,2013,5,28,13,5,2
21,25.7,50,959.9,45.72,98,1,0.0,2017,11,17,20,0,1
20,29.7,73,999.2,55.8,21,0,0.0,1997,6,3,19,5,0
30,26.7,88,1006.6,79.2,100,2,0.3,2017,7,13,9,4,0
26,24.8,92,1008.3,41.04,100,2,0.1,2010,9,7,20,5,1
41,27.6,60,1008.4,26.64,12,0,0.0,2015,10,24,21,2,1
23,19.0,31,996.2,32.4,0,0,0.0,2001,1,26,1,0,3
31,25.4,68,928.1,80.64,98,1,0.0,2006,7,11,14,5,0
43,25.3,87,1004.1,9.36,2,0,0.0,1999,3,11,5,4,2
10,17.7,35,984.5,59.04,72,1,0.0,1998,2,14,4,2,3
26,26.0,79,1010.5,20.16,82,1,0.0,2010,12,30,9,4,3
45,32.8,15,978.0,15.12,0,0,0.0,2001,2,11,16,3,3
38,26.5,61,1000.6,48.6,0,0,0.0,2023,4,3,18,1,2
13,25.1,36,932.1,35.64,0,0,0.0,2013,12,8,11,3,3
41,26.4,89,1004.6,90.0,15,0,0.0,2015,8,1,1,2,0
25,19.3,78,951.5,21.96,82,1,0.0,2006,12,5,5,5,3
2,12.3,55,961.0,50.76,40,0,0.0,2014,1,11,0,2,3
22,27.0,65,984.5,39.6,28,2,0.1,2023,11,27,10,1,1
29,26.5,87,1006.1,78.84,97,2,0.6,2008,6,29,13,3,0
35,34.9,20,965.9,21.24,73,1,0.0,2012,4,3,18,5,2
12,29.4,81,975.5,20.16,100,1,0.0,2011,8,27,18,2,0
34,26.3,92,975.6,23.04,100,2,0.8,2018,8,6,7,1,0
13,22.4,74,936.1,6.48,10,2,0.1,2026,1,13,21,5,3
43,24.8,94,1005.2,12.24,100,2,0.1,2021,9,27,21,1,1
0,28.0,74,972.8,20.88,100,1,0.0,2013,10,1,17,5,1
31,24.8,87,926.2,50.76,14,0,0.0,1998,5,5,0,5,2
42,22.7,81,1008.2,32.04,25,0,0.0,2002,2,10,4,3,3
0,30.0,66,976.5,33.84,39,0,0.0,1998,9,27,14,3,1
29,24.5,94,1006.2,33.84,100,2,0.4,2011,7,22,0,0,0
44,23.9,30,945.3,20.16,0,0,0.0,1996,4,16,1,5,2
5,21.7,96,943.1,22.68,99,1,0.0,1999,9,24,2,0,1
0,27.8,37,984.9,30.24,100,1,0.0,2010,2,6,19,2,3
3,30.4,66,965.5,48.24,100,1,0.0,2003,7,9,12,6,0
1,22.4,55,1006.2,30.6,0,0,0.0,2021,1,19,19,5,3
36,23.5,84,944.9,60.84,86,1,0.0,2022,8,18,18,4,0
35,31.0,64,960.1,10.8,100,1,0.0,2024,8,15,14,4,0
30,31.1,68,1008.0,21.6,86,1,0.0,2015,10,24,18,2,1
4,34.4,12,1007.5,26.28,0,0,0.0,2022,2,27,14,3,3
38,31.0,33,1005.3,39.24,83,1,0.0,2008,1,8,13,5,3
26,27.0,84,1006.2,72.72,100,2,0.2,1997,8,28,15,4,0
1,22.4,44,1008.8,36.36,57,0,0.0,2007,1,28,23,3,3
5,26.5,48,944.9,24.12,59,0,0.0,2023,5,2,8,5,2
21,27.8,27,961.5,23.4,0,0,0.0,2011,12,16,17,0,3
44,14.8,43,946.0,31.32,0,0,0.0,2003,1,24,2,0,3
24,24.1,94,1008.6,8.28,89,2,0.3,1999,10,29,4,0,1
1,18.9,42,1011.9,40.32,9,0,0.0,2021,12,19,19,3,3
37,26.3,89,988.7,59.04,100,2,0.1,1997,7,26,0,2,0
44,21.1,63,950.3,42.12,11,0,0.0,2008,12,10,20,6,3
25,22.5,95,943.2,83.16,100,2,0.7,2016,7,9,20,2,0
29,29.4,60,1005.7,49.32,22,0,0.0,2008,12,7,16,3,3
16,20.6,97,959.1,15.12,70,2,0.2,2010,1,14,5,4,3
45,21.1,88,981.1,42.12,0,0,0.0,2025,2,20,5,4,3
24,27.4,79,1011.4,11.16,6,0,0.0,1998,1,22,0,4,3
45,26.9,29,988.1,16.56,30,0,0.0,2016,1,23,12,2,3
15,31.0,34,940.2,26.64,14,0,0.0,2021,4,28,18,6,2
21,23.8,78,956.7,49.32,29,0,0.0,2021,9,18,1,2,1
43,33.8,51,1006.9,38.16,70,1,0.0,2014,4,2,11,6,2
28,27.1,86,1007.6,41.04,100,1,0.0,2023,8,7,18,1,0
45,27.3,70,980.1,16.92,7,0,0.0,2018,4,15,21,3,2
14,7.5,51,998.8,31.32,0,0,0.0,1996,1,29,0,1,3
36,22.4,93,943.4,45.0,100,2,0.2,2008,8,1,7,0,0
24,27.5,77,1009.7,6.48,10,0,0.0,2000,3,14,8,5,2
31,33.8,25,929.1,30.96,81,1,0.0,2025,3,29,12,2,2
33,33.5,14,947.8,11.52,0,0,0.0,2005,3,14,14,1,2
44,22.6,52,947.1,29.16,25,0,0.0,2011,2,15,11,5,3
28,25.1,93,1004.9,20.16,100,2,0.2,2015,5,17,1,3,2
19,26.9,15,988.9,19.8,0,0,0.0,2000,12,26,16,5,3
13,28.6,48,931.9,63.0,15,0,0.0,1997,5,20,10,5,2
32,21.8,44,978.7,28.44,9,0,0.0,2016,1,20,18,6,3
11,27.6,54,899.0,53.28,68,1,0.0,2000,5,15,16,1,2
19,32.4,47,977.5,68.4,0,0,0.0,2007,6,8,3,0,0
35,28.7,30,964.4,23.76,2,0,0.0,1999,1,28,18,4,3
41,27.5,68,1009.1,33.84,95,1,0.0,2022,12,16,19,0,3
9,27.0,87,1002.9,10.44,100,1,0.0,2014,9,10,20,6,1
23,21.4,97,995.7,7.56,68,1,0.0,2008,12,3,4,6,3
44,15.9,66,953.6,23.4,0,0,0.0,2017,1,2,20,1,3
30,26.9,84,1004.8,62.28,81,2,0.1,2024,9,6,17,0,1
33,24.2,46,944.3,21.24,17,0,0.0,2019,4,25,3,4,2
26,28.5,78,1005.0,39.96,100,2,0.2,2025,10,13,14,1,1
20,23.1,80,998.7,18.36,0,0,0.0,2024,4,23,2,5,2
14,11.0,76,992.1,37.44,0,0,0.0,2002,3,6,6,6,2
26,26.9,85,1005.5,14.4,99,2,2.5,2015,5,18,15,1,2
28,31.4,55,1006.5,44.64,27,0,0.0,2008,3,3,15,1,2
15,23.5,89,940.1,22.68,20,0,0.0,2000,3,30,4,4,2
3,12.1,67,974.7,15.12,0,0,0.0,2011,1,21,7,0,3
41,25.0,89,1003.5,48.24,60,2,0.5,2003,8,29,5,0,0
39,26.7,48,944.3,38.88,75,1,0.0,1996,2,15,20,4,3
38,28.8,29,1005.8,19.44,0,0,0.0,2024,3,12,8,5,2
15,17.9,86,943.4,49.32,88,1,0.0,1998,1,2,6,0,3
35,19.2,71,967.5,43.56,0,0,0.0,2025,1,6,1,1,3
2,32.2,14,954.1,44.64,0,0,0.0,2025,3,8,15,2,2
44,28.6,68,933.7,97.2,88,1,0.0,2017,6,30,16,0,0
37,20.5,48,998.8,30.6,0,0,0.0,2003,12,11,23,4,3
30,25.6,50,1012.2,54.0,4,0,0.0,2023,3,6,4,1,2
29,25.1,62,1010.7,24.84,0,0,0.0,2019,12,5,22,4,3
22,24.8,77,971.8,50.04,99,2,0.2,2013,8,21,20,6,0
31,28.2,55,924.1,63.72,90,2,0.3,2021,9,23,15,4,1
16,21.3,71,955.7,21.24,97,1,0.0,2021,10,24,2,3,1
16,31.1,55,946.6,36.72,99,1,0.0,2019,6,20,17,4,0
33,21.5,96,943.4,36.72,100,1,0.0,2015,9,1,6,5,1
7,31.5,40,915.4,18.72,36,2,0.1,2017,4,5,11,6,2
5,23.4,81,938.9,43.2,29,0,0.0,2002,5,21,4,5,2
12,32.8,18,979.6,38.88,0,0,0.0,2005,5,12,9,4,2
26,30.9,74,1005.4,36.0,97,2,0.5,2010,5,7,11,0,2
39,19.7,99,948.5,13.32,43,0,0.0,1997,10,30,6,4,1
4,27.7,82,996.4,37.8,9,0,0.0,2012,6,12,1,5,0
13,21.1,99,924.5,80.28,100,1,0.0,2017,8,30,5,6,0
13,30.9,44,930.7,55.8,40,0,0.0,2011,5,22,11,3,2
14,13.6,59,998.9,30.6,86,1,0.0,2005,1,20,19,4,3
4,34.0,53,998.9,63.36,98,1,0.0,1999,5,18,17,5,2
9,32.8,57,1002.6,33.84,57,2,0.1,2023,6,23,9,0,0
44,23.9,93,942.7,42.84,96,1,0.0,2023,9,19,19,5,1
5,17.1,61,944.9,25.92,30,0,0.0,2000,11,12,4,3,1
24,26.0,62,1014.4,11.16,54,0,0.0,2008,1,7,9,1,3
34,24.8,89,980.9,24.48,3,0,0.0,2008,8,31,6,3,0
34,24.6,55,989.2,56.88,0,0,0.0,2008,12,21,14,3,3
44,17.8,69,951.5,10.44,98,1,0.0,2018,2,7,0,6,3
24,24.2,93,1009.6,9.36,100,2,0.2,2013,7,7,8,3,0
1,26.6,31,1006.6,23.4,5,0,0.0,2025,1,9,17,4,3
38,25.0,87,1003.6,31.68,0,0,0.0,2017,12,10,19,3,3
9,21.8,47,1015.0,49.68,0,0,0.0,2001,1,3,11,6,3
29,25.0,92,1006.6,35.64,100,2,0.4,2000,10,22,18,3,1
2,22.8,78,952.8,40.68,0,0,0.0,2016,9,8,0,4,1
14,20.8,43,995.4,19.44,0,0,0.0,1998,11,21,9,2,1
35,26.6,80,960.3,11.88,96,1,0.0,2017,8,6,21,3,0
30,22.0,60,1012.6,37.8,88,1,0.0,2012,11,20,8,5,1
0,31.6,59,972.4,36.36,100,1,0.0,2008,7,17,13,4,0
35,34.4,20,964.1,14.4,0,0,0.0,2004,3,1,17,1,2
36,22.0,93,947.8,67.68,96,2,0.5,2015,7,29,21,6,0
1,32.0,30,1003.0,24.48,0,0,0.0,2007,10,21,15,3,1
42,23.9,90,1007.1,50.4,100,2,0.2,1999,7,17,6,2,0
17,19.5,74,899.3,43.56,69,1,0.0,2019,1,23,19,6,3
12,6.1,98,988.6,24.48,5,0,0.0,2022,1,26,6,6,3
35,28.8,28,971.2,35.28,1,0,0.0,1998,2,9,16,1,3
41,25.1,42,1010.5,58.32,0,0,0.0,2013,11,22,9,0,1
13,22.4,39,930.3,47.16,24,0,0.0,2012,3,13,3,5,2
42,29.2,73,1009.4,20.88,27,0,0.0,1997,12,15,13,1,3
21,21.7,60,958.1,40.32,0,0,0.0,2008,4,3,1,4,2
23,29.0,44,997.6,3.6,3,0,0.0,2009,1,23,11,0,3
33,22.9,96,941.1,22.32,100,2,0.8,2007,8,27,20,1,0
0,31.2,69,979.5,19.44,69,2,0.1,2017,9,12,11,5,1
22,28.0,76,973.1,42.48,100,1,0.0,2004,9,10,14,0,1
21,20.1,48,966.1,35.28,0,0,0.0,2001,12,23,0,3,3
38,25.1,89,1001.6,19.44,94,2,0.1,2000,7,23,8,3,0
8,21.4,59,1015.6,22.68,1,0,0.0,2007,1,9,9,5,3
38,20.6,80,1005.8,23.04,88,1,0.0,1996,1,18,8,4,3
32,26.4,62,968.1,19.8,1,0,0.0,2022,5,24,5,5,2
45,25.3,86,975.2,37.8,100,1,0.0,2020,8,12,1,6,0
15,23.0,90,936.5,104.04,99,2,0.5,2018,7,16,10,1,0
25,23.8,87,942.5,48.96,100,1,0.0,2000,6,18,18,3,0
7,24.8,46,917.0,29.16,92,1,0.0,2004,1,2,11,0,3
23,26.5,88,991.5,33.84,100,2,0.1,2024,8,24,1,2,0
25,26.6,78,943.0,49.32,100,1,0.0,2021,7,7,17,6,0
11,31.2,22,898.8,30.6,91,1,0.0,2019,4,25,17,4,2
30,23.5,63,1012.4,37.8,0,0,0.0,2001,11,23,1,0,1
5,27.9,58,941.1,24.84,88,1,0.0,2007,10,3,17,6,1
21,27.6,67,956.3,73.44,100,1,0.0,2010,7,15,9,4,0
17,18.2,99,895.6,34.92,100,2,1.0,2016,6,24,18,0,0
31,21.1,86,927.6,55.8,66,1,0.0,2005,8,15,23,1,0
33,19.3,88,949.1,25.92,0,0,0.0,1997,10,9,6,4,1
25,20.0,75,947.5,19.8,4,0,0.0,2008,2,12,3,5,3
15,21.5,89,942.2,37.08,25,0,0.0,2008,10,13,7,1,1
16,27.8,30,955.0,45.72,5,0,0.0,1996,12,3,13,5,3
26,25.6,90,1009.6,54.72,99,1,0.0,2007,7,7,8,2,0
17,19.3,98,897.7,41.4,100,1,0.0,2020,8,16,22,3,0
32,27.4,48,972.2,30.6,24,0,0.0,2007,4,10,2,5,2
40,25.6,71,959.4,31.32,80,1,0.0,2004,11,10,19,6,1
32,20.1,47,978.0,33.12,0,0,0.0,2020,2,19,22,6,3
14,28.0,86,980.0,39.24,75,2,2.4,2013,8,14,19,6,0
4,26.9,87,995.7,30.96,100,2,0.1,2025,7,23,6,6,0
27,14.6,90,982.6,11.16,0,0,0.0,2021,1,20,3,6,3
33,21.1,54,948.2,26.28,0,0,0.0,2026,2,26,0,4,3
18,27.6,29,956.6,38.52,0,0,0.0,2006,5,12,6,0,2
19,32.2,11,989.0,24.84,0,0,0.0,2017,4,10,10,1,2
16,22.7,89,950.8,84.96,100,2,0.3,2002,8,12,21,1,0
8,29.8,67,1002.0,57.96,16,0,0.0,2009,5,23,8,2,2
34,12.4,69,990.8,32.04,0,0,0.0,2018,11,25,3,3,1
29,25.0,94,1004.0,87.48,100,2,3.4,2019,8,8,4,4,0
39,21.8,85,948.3,22.68,49,0,0.0,2003,3,13,7,4,2
43,36.5,36,1005.4,31.68,81,1,0.0,2014,3,30,13,3,2
46,25.2,70,925.7,25.56,91,1,0.0,2012,9,25,17,5,1
38,28.9,77,999.3,48.96,43,0,0.0,2015,5,28,21,4,2
30,31.6,38,1008.4,41.4,0,0,0.0,2025,2,6,14,4,3
18,37.1,14,959.1,33.12,0,0,0.0,2004,4,19,11,1,2
26,25.7,73,1012.6,23.4,50,0,0.0,2010,1,3,8,3,3
12,26.0,64,987.1,19.8,5,0,0.0,2019,10,17,20,4,1
32,19.2,49,976.0,26.28,0,0,0.0,2023,2,21,2,5,3
24,23.6,93,1008.5,20.88,100,2,0.4,2000,8,10,11,4,0
40,23.0,95,955.5,24.48,100,1,0.0,2023,9,23,4,2,1
22,25.5,70,982.5,50.4,4,0,0.0,2002,1,21,9,1,3
44,18.1,37,951.3,16.92,0,0,0.0,2024,3,7,8,4,2
1,33.7,57,998.6,32.04,43,0,0.0,1998,9,9,14,6,1
22,31.0,58,969.0,44.28,97,1,0.0,1998,7,11,16,2,0
41,28.5,77,1003.1,45.72,19,0,0.0,2022,9,5,17,1,1
40,36.6,18,954.5,37.8,87,1,0.0,2018,5,8,21,5,2
46,22.3,93,925.4,43.92,61,1,0.0,2019,6,8,23,2,0
32,18.5,90,975.4,21.96,3,0,0.0,2012,11,29,6,4,1
8,28.3,72,999.7,68.4,14,0,0.0,2022,5,22,3,3,2
37,28.0,47,993.8,40.32,0,0,0.0,2020,4,24,23,0,2
11,19.6,97,896.1,43.56,100,2,0.8,1996,7,19,21,0,0
5,22.1,97,938.5,27.72,100,1,0.0,2021,9,27,2,1,1
